"Exp"	"Year"	"Field"	"Plot"	"NTrt"	"NAdd"	"NitrAdd"	"NAtm+NAdd"	"Species"	"Biomass"
1	1992	B	27	5	5.44	16	6.44	Poa pratensis	126
1	1992	B	27	5	5.44	16	6.44	Miscellaneous litter	766.23
1	1992	B	28	3	2.04	6	3.04	Mosses & lichens	0.183
1	1992	B	28	3	2.04	6	3.04	Hieracium longipilum	0.437
1	1992	B	28	3	2.04	6	3.04	Panicum oligosanthes	1.97
1	1992	B	28	3	2.04	6	3.04	Eragrostis spectabilis	3.51
1	1992	B	28	3	2.04	6	3.04	Agropyron repens	4.197
1	1992	B	28	3	2.04	6	3.04	Schizachyrium scoparium	66
1	1992	B	28	3	2.04	6	3.04	Poa pratensis	81.167
1	1992	B	28	3	2.04	6	3.04	Miscellaneous litter	557
1	1992	B	29	6	9.52	28	10.52	Lactuca canadensis	13.567
1	1992	B	29	6	9.52	28	10.52	Poa pratensis	140.1
1	1992	B	29	6	9.52	28	10.52	Miscellaneous litter	313.2
1	1992	B	29	6	9.52	28	10.52	Agropyron repens	534.1
1	1992	B	30	5	5.44	16	6.44	Achillea millefolium(lanulosa)	18.18
1	1992	B	30	5	5.44	16	6.44	Schizachyrium scoparium	29.433
1	1992	B	30	5	5.44	16	6.44	Oenothera biennis	39.767
1	1992	B	30	5	5.44	16	6.44	Agropyron repens	42.467
1	1992	B	30	5	5.44	16	6.44	Poa pratensis	73.467
1	1992	B	30	5	5.44	16	6.44	Miscellaneous litter	778.17
1	1992	B	31	2	1.02	3	2.02	Lespedeza capitata	0.127
1	1992	B	31	2	1.02	3	2.02	Gnaphalium obtusifolium	0.293
1	1992	B	31	2	1.02	3	2.02	Mosses & lichens	0.443
1	1992	B	31	2	1.02	3	2.02	Agropyron repens	2.687
1	1992	B	31	2	1.02	3	2.02	Panicum oligosanthes	3.3
1	1992	B	31	2	1.02	3	2.02	Schizachyrium scoparium	36.267
1	1992	B	31	2	1.02	3	2.02	Poa pratensis	57.067
1	1992	B	31	2	1.02	3	2.02	Miscellaneous litter	414.13
1	1992	B	32	6	9.52	28	10.52	Schizachyrium scoparium	0.907
1	1992	B	32	6	9.52	28	10.52	Poa pratensis	21.423
1	1992	B	32	6	9.52	28	10.52	Agropyron repens	256.87
1	1992	B	32	6	9.52	28	10.52	Miscellaneous litter	651.37
1	1992	B	33	1	0	0	1	Lepidium densiflorum	0.01
1	1992	B	33	1	0	0	1	Polygonum tenue	0.033
1	1992	B	33	1	0	0	1	Hedeoma hispida	0.037
1	1992	B	33	1	0	0	1	Agrostis scabra	0.27
1	1992	B	33	1	0	0	1	Achillea millefolium(lanulosa)	3.517
1	1992	B	33	1	0	0	1	Panicum oligosanthes	5.273
1	1992	B	33	1	0	0	1	Mosses & lichens	19.24
1	1992	B	33	1	0	0	1	Poa pratensis	44.167
1	1992	B	33	1	0	0	1	Schizachyrium scoparium	48.233
1	1992	B	33	1	0	0	1	Miscellaneous litter	210.3
1	1992	B	34	1	0	0	1	Lepidium densiflorum	0.047
1	1992	B	34	1	0	0	1	Cyperus sp.	0.153
1	1992	B	34	1	0	0	1	Panicum oligosanthes	0.477
1	1992	B	34	1	0	0	1	Hedeoma hispida	1.04
1	1992	B	34	1	0	0	1	Agrostis scabra	2.44
1	1992	B	34	1	0	0	1	Erigeron strigosus	7.333
1	1992	B	34	1	0	0	1	Poa pratensis	17.963
1	1992	B	34	1	0	0	1	Schizachyrium scoparium	90.767
1	1992	B	34	1	0	0	1	Mosses & lichens	179.43
1	1992	B	34	1	0	0	1	Miscellaneous litter	188.33
1	1992	B	35	9	0	0	1	Hedeoma hispida	0.073
1	1992	B	35	9	0	0	1	Panicum oligosanthes	0.283
1	1992	B	35	9	0	0	1	Berteroa incana	0.9
1	1992	B	35	9	0	0	1	Equisetum laevigatum	1.81
1	1992	B	35	9	0	0	1	Agrostis scabra	2.233
1	1992	B	35	9	0	0	1	Rumex acetosella	5.457
1	1992	B	35	9	0	0	1	Poa pratensis	5.93
1	1992	B	35	9	0	0	1	Schizachyrium scoparium	72.767
1	1992	B	35	9	0	0	1	Mosses & lichens	86.18
1	1992	B	35	9	0	0	1	Miscellaneous litter	198.77
1	1992	B	36	4	3.4	10	4.4	Panicum oligosanthes	1.147
1	1992	B	36	4	3.4	10	4.4	Agropyron repens	47.333
1	1992	B	36	4	3.4	10	4.4	Schizachyrium scoparium	49.333
1	1992	B	36	4	3.4	10	4.4	Poa pratensis	64.733
1	1992	B	36	4	3.4	10	4.4	Miscellaneous litter	434
1	1992	B	37	9	0	0	1	Mosses & lichens	0.127
1	1992	B	37	9	0	0	1	Anemone cylindrica	0.48
1	1992	B	37	9	0	0	1	Agropyron repens	3.813
1	1992	B	37	9	0	0	1	Lespedeza capitata	6.053
1	1992	B	37	9	0	0	1	Panicum oligosanthes	12.417
1	1992	B	37	9	0	0	1	Gnaphalium obtusifolium	13.077
1	1992	B	37	9	0	0	1	Schizachyrium scoparium	36.72
1	1992	B	37	9	0	0	1	Poa pratensis	74.83
1	1992	B	37	9	0	0	1	Miscellaneous litter	433.77
1	1992	B	38	4	3.4	10	4.4	Polygonum convolvulus	0.07
1	1992	B	38	4	3.4	10	4.4	Gnaphalium obtusifolium	0.317
1	1992	B	38	4	3.4	10	4.4	Panicum oligosanthes	12.867
1	1992	B	38	4	3.4	10	4.4	Agropyron repens	14.223
1	1992	B	38	4	3.4	10	4.4	Verbascum thapsus	18.933
1	1992	B	38	4	3.4	10	4.4	Schizachyrium scoparium	27.79
1	1992	B	38	4	3.4	10	4.4	Poa pratensis	73.533
1	1992	B	38	4	3.4	10	4.4	Miscellaneous litter	413.47
1	1992	B	39	8	27.2	80	28.2	Chenopodium album	4.303
1	1992	B	39	8	27.2	80	28.2	Schizachyrium scoparium	9.167
1	1992	B	39	8	27.2	80	28.2	Panicum oligosanthes	27.53
1	1992	B	39	8	27.2	80	28.2	Agropyron repens	260.4
1	1992	B	39	8	27.2	80	28.2	Miscellaneous litter	429.43
1	1992	B	40	2	1.02	3	2.02	Berteroa incana	0.067
1	1992	B	40	2	1.02	3	2.02	Panicum oligosanthes	0.083
1	1992	B	40	2	1.02	3	2.02	Lespedeza capitata	0.22
1	1992	B	40	2	1.02	3	2.02	Lepidium densiflorum	0.633
1	1992	B	40	2	1.02	3	2.02	Hedeoma hispida	2.1
1	1992	B	40	2	1.02	3	2.02	Rumex acetosella	2.1
1	1992	B	40	2	1.02	3	2.02	Erigeron canadensis	5.367
1	1992	B	40	2	1.02	3	2.02	Agropyron repens	8.167
1	1992	B	40	2	1.02	3	2.02	Mosses & lichens	23.6
1	1992	B	40	2	1.02	3	2.02	Schizachyrium scoparium	94.19
1	1992	B	40	2	1.02	3	2.02	Miscellaneous litter	247.73
1	1992	B	41	4	3.4	10	4.4	Cyperus sp.	0.07
1	1992	B	41	4	3.4	10	4.4	Lepidium densiflorum	0.113
1	1992	B	41	4	3.4	10	4.4	Polygonum convolvulus	0.273
1	1992	B	41	4	3.4	10	4.4	Panicum oligosanthes	1.8
1	1992	B	41	4	3.4	10	4.4	Rumex acetosella	1.987
1	1992	B	41	4	3.4	10	4.4	Poa pratensis	19.413
1	1992	B	41	4	3.4	10	4.4	Schizachyrium scoparium	69.933
1	1992	B	41	4	3.4	10	4.4	Agropyron repens	73.113
1	1992	B	41	4	3.4	10	4.4	Miscellaneous litter	531.73
1	1992	B	42	7	17	50	18	Setaria lutescens (glauca)	0.25
1	1992	B	42	7	17	50	18	Schizachyrium scoparium	3.623
1	1992	B	42	7	17	50	18	Poa pratensis	14.563
1	1992	B	42	7	17	50	18	Agropyron repens	240.83
1	1992	B	42	7	17	50	18	Miscellaneous litter	534.03
1	1992	B	43	3	2.04	6	3.04	Rumex acetosella	0.153
1	1992	B	43	3	2.04	6	3.04	Panicum oligosanthes	5.12
1	1992	B	43	3	2.04	6	3.04	Agropyron repens	6.157
1	1992	B	43	3	2.04	6	3.04	Schizachyrium scoparium	23.06
1	1992	B	43	3	2.04	6	3.04	Poa pratensis	92.033
1	1992	B	43	3	2.04	6	3.04	Miscellaneous litter	491.33
1	1992	B	44	8	27.2	80	28.2	Setaria lutescens (glauca)	0.15
1	1992	B	44	8	27.2	80	28.2	Poa pratensis	5.357
1	1992	B	44	8	27.2	80	28.2	Berteroa incana	12.93
1	1992	B	44	8	27.2	80	28.2	Erigeron canadensis	24.82
1	1992	B	44	8	27.2	80	28.2	Polygonum convolvulus	44.707
1	1992	B	44	8	27.2	80	28.2	Rumex acetosella	78.9
1	1992	B	44	8	27.2	80	28.2	Agropyron repens	113.37
1	1992	B	44	8	27.2	80	28.2	Chenopodium album	122.87
1	1992	B	44	8	27.2	80	28.2	Miscellaneous litter	216.43
1	1992	B	45	5	5.44	16	6.44	Panicum oligosanthes	0.273
1	1992	B	45	5	5.44	16	6.44	Poa pratensis	15
1	1992	B	45	5	5.44	16	6.44	Schizachyrium scoparium	30.67
1	1992	B	45	5	5.44	16	6.44	Agropyron repens	155.33
1	1992	B	45	5	5.44	16	6.44	Miscellaneous litter	823.1
1	1992	B	46	5	5.44	16	6.44	Physalis virginiana	0.733
1	1992	B	46	5	5.44	16	6.44	Poa pratensis	1.077
1	1992	B	46	5	5.44	16	6.44	Erigeron canadensis	1.85
1	1992	B	46	5	5.44	16	6.44	Chenopodium album	2.4
1	1992	B	46	5	5.44	16	6.44	Panicum oligosanthes	3.793
1	1992	B	46	5	5.44	16	6.44	Schizachyrium scoparium	34.767
1	1992	B	46	5	5.44	16	6.44	Verbascum thapsus	48.267
1	1992	B	46	5	5.44	16	6.44	Miscellaneous litter	791.4
1	1992	B	47	8	27.2	80	28.2	Schizachyrium scoparium	0.34
1	1992	B	47	8	27.2	80	28.2	Poa pratensis	3.263
1	1992	B	47	8	27.2	80	28.2	Rosa arkansana	76.367
1	1992	B	47	8	27.2	80	28.2	Agropyron repens	250.63
1	1992	B	47	8	27.2	80	28.2	Miscellaneous litter	613.73
1	1992	B	48	3	2.04	6	3.04	Polygonum convolvulus	0.027
1	1992	B	48	3	2.04	6	3.04	Mosses & lichens	0.347
1	1992	B	48	3	2.04	6	3.04	Panicum oligosanthes	0.743
1	1992	B	48	3	2.04	6	3.04	Agropyron repens	7.78
1	1992	B	48	3	2.04	6	3.04	Rosa arkansana	23.033
1	1992	B	48	3	2.04	6	3.04	Schizachyrium scoparium	34.333
1	1992	B	48	3	2.04	6	3.04	Poa pratensis	46.1
1	1992	B	48	3	2.04	6	3.04	Miscellaneous litter	555.9
1	1992	B	49	2	1.02	3	2.02	Potentilla recta	1.99
1	1992	B	49	2	1.02	3	2.02	Verbascum thapsus	11.083
1	1992	B	49	2	1.02	3	2.02	Schizachyrium scoparium	26.817
1	1992	B	49	2	1.02	3	2.02	Poa pratensis	64.297
1	1992	B	49	2	1.02	3	2.02	Miscellaneous litter	576.3
1	1992	B	50	7	17	50	18	Panicum oligosanthes	0.28
1	1992	B	50	7	17	50	18	Setaria lutescens (glauca)	0.633
1	1992	B	50	7	17	50	18	Schizachyrium scoparium	4.213
1	1992	B	50	7	17	50	18	Berteroa incana	20.867
1	1992	B	50	7	17	50	18	Poa pratensis	24.923
1	1992	B	50	7	17	50	18	Agropyron repens	165.17
1	1992	B	50	7	17	50	18	Miscellaneous litter	374.7
1	1992	B	51	6	9.52	28	10.52	Schizachyrium scoparium	4.387
1	1992	B	51	6	9.52	28	10.52	Poa pratensis	10.08
1	1992	B	51	6	9.52	28	10.52	Agropyron repens	151.4
1	1992	B	51	6	9.52	28	10.52	Miscellaneous litter	735.3
1	1992	B	52	9	0	0	1	Polygonum tenue	0.147
1	1992	B	52	9	0	0	1	Panicum oligosanthes	0.207
1	1992	B	52	9	0	0	1	Hedeoma hispida	0.347
1	1992	B	52	9	0	0	1	Lespedeza capitata	0.697
1	1992	B	52	9	0	0	1	Cyperus sp.	0.75
1	1992	B	52	9	0	0	1	Achillea millefolium(lanulosa)	4.52
1	1992	B	52	9	0	0	1	Poa pratensis	11.93
1	1992	B	52	9	0	0	1	Schizachyrium scoparium	37.817
1	1992	B	52	9	0	0	1	Mosses & lichens	156.03
1	1992	B	52	9	0	0	1	Miscellaneous litter	195.53
1	1992	B	53	7	17	50	18	Poa pratensis	1.063
1	1992	B	53	7	17	50	18	Physalis virginiana	4.07
1	1992	B	53	7	17	50	18	Rosa arkansana	230.87
1	1992	B	53	7	17	50	18	Agropyron repens	292
1	1992	B	53	7	17	50	18	Miscellaneous litter	714
1	1992	B	54	1	0	0	1	Lepidium densiflorum	0.013
1	1992	B	54	1	0	0	1	Agropyron repens	0.267
1	1992	B	54	1	0	0	1	Cyperus sp.	0.4
1	1992	B	54	1	0	0	1	Physalis virginiana	0.677
1	1992	B	54	1	0	0	1	Panicum oligosanthes	0.867
1	1992	B	54	1	0	0	1	Poa pratensis	31.853
1	1992	B	54	1	0	0	1	Mosses & lichens	35.067
1	1992	B	54	1	0	0	1	Rosa arkansana	65.667
1	1992	B	54	1	0	0	1	Schizachyrium scoparium	70.983
1	1992	B	54	1	0	0	1	Miscellaneous litter	298.13
1	1992	C	1	6	9.52	28	10.52	Polygonum convolvulus	0.037
1	1992	C	1	6	9.52	28	10.52	Ambrosia coronopifolia	0.527
1	1992	C	1	6	9.52	28	10.52	Schizachyrium scoparium	1.347
1	1992	C	1	6	9.52	28	10.52	Artemisia (caudata) campestris	1.673
1	1992	C	1	6	9.52	28	10.52	Carex sp.	2.393
1	1992	C	1	6	9.52	28	10.52	Physalis virginiana	11.527
1	1992	C	1	6	9.52	28	10.52	Artemisia ludoviciana	70.6
1	1992	C	1	6	9.52	28	10.52	Rubus sp.	148.13
1	1992	C	1	6	9.52	28	10.52	Poa pratensis	235.6
1	1992	C	1	6	9.52	28	10.52	Miscellaneous litter	608.97
1	1992	C	2	3	2.04	6	3.04	Mosses & lichens	0.003
1	1992	C	2	3	2.04	6	3.04	Erigeron strigosus	0.004
1	1992	C	2	3	2.04	6	3.04	Viola pedatifida	0.017
1	1992	C	2	3	2.04	6	3.04	Tradescantia occidentalis	0.06
1	1992	C	2	3	2.04	6	3.04	Panicum oligosanthes	0.307
1	1992	C	2	3	2.04	6	3.04	Polygala polygama	0.52
1	1992	C	2	3	2.04	6	3.04	Sisyrinchium campestre	0.837
1	1992	C	2	3	2.04	6	3.04	Physalis virginiana	1.013
1	1992	C	2	3	2.04	6	3.04	Schizachyrium scoparium	16.197
1	1992	C	2	3	2.04	6	3.04	Lithospermum caroliniense	20.073
1	1992	C	2	3	2.04	6	3.04	Rubus sp.	40.167
1	1992	C	2	3	2.04	6	3.04	Artemisia ludoviciana	80.127
1	1992	C	2	3	2.04	6	3.04	Poa pratensis	92.443
1	1992	C	2	3	2.04	6	3.04	Miscellaneous litter	570.3
1	1992	C	3	7	17	50	18	Setaria lutescens (glauca)	0.073
1	1992	C	3	7	17	50	18	Anemone cylindrica	0.26
1	1992	C	3	7	17	50	18	Polygonum convolvulus	31.987
1	1992	C	3	7	17	50	18	Rosa arkansana	44.447
1	1992	C	3	7	17	50	18	Artemisia ludoviciana	57.843
1	1992	C	3	7	17	50	18	Poa pratensis	65.06
1	1992	C	3	7	17	50	18	Tragopogon dubius (major)	143.13
1	1992	C	3	7	17	50	18	Agropyron repens	286.67
1	1992	C	3	7	17	50	18	Miscellaneous litter	492.43
1	1992	C	4	2	1.02	3	2.02	Panicum praecocious	0.047
1	1992	C	4	2	1.02	3	2.02	Mosses & lichens	0.463
1	1992	C	4	2	1.02	3	2.02	Ambrosia coronopifolia	0.677
1	1992	C	4	2	1.02	3	2.02	Solidago rigida	0.96
1	1992	C	4	2	1.02	3	2.02	Panicum oligosanthes	4.183
1	1992	C	4	2	1.02	3	2.02	Rubus sp.	7.193
1	1992	C	4	2	1.02	3	2.02	Artemisia ludoviciana	9.243
1	1992	C	4	2	1.02	3	2.02	Sorghastrum nutans	16.75
1	1992	C	4	2	1.02	3	2.02	Agropyron repens	37.913
1	1992	C	4	2	1.02	3	2.02	Poa pratensis	47.367
1	1992	C	4	2	1.02	3	2.02	Schizachyrium scoparium	48.5
1	1992	C	4	2	1.02	3	2.02	Rosa arkansana	52.24
1	1992	C	4	2	1.02	3	2.02	Miscellaneous litter	474
1	1992	C	5	4	3.4	10	4.4	Oxybaphus hirsutus	0.153
1	1992	C	5	4	3.4	10	4.4	Equisetum laevigatum	1.197
1	1992	C	5	4	3.4	10	4.4	Sorghastrum nutans	4.387
1	1992	C	5	4	3.4	10	4.4	Artemisia ludoviciana	13.443
1	1992	C	5	4	3.4	10	4.4	Schizachyrium scoparium	18.403
1	1992	C	5	4	3.4	10	4.4	Poa pratensis	84.337
1	1992	C	5	4	3.4	10	4.4	Agropyron repens	189.63
1	1992	C	5	4	3.4	10	4.4	Miscellaneous litter	375.33
1	1992	C	6	5	5.44	16	6.44	Physalis virginiana	0.207
1	1992	C	6	5	5.44	16	6.44	Euphorbia corollata	1.623
1	1992	C	6	5	5.44	16	6.44	Artemisia ludoviciana	7.363
1	1992	C	6	5	5.44	16	6.44	Poa pratensis	43.997
1	1992	C	6	5	5.44	16	6.44	Agropyron repens	285.7
1	1992	C	6	5	5.44	16	6.44	Miscellaneous litter	810.6
1	1992	C	7	3	2.04	6	3.04	Panicum oligosanthes	0.347
1	1992	C	7	3	2.04	6	3.04	Tragopogon dubius (major)	1.74
1	1992	C	7	3	2.04	6	3.04	Ambrosia coronopifolia	2.84
1	1992	C	7	3	2.04	6	3.04	Cyperus sp.	11.427
1	1992	C	7	3	2.04	6	3.04	Schizachyrium scoparium	18.113
1	1992	C	7	3	2.04	6	3.04	Artemisia ludoviciana	54.453
1	1992	C	7	3	2.04	6	3.04	Poa pratensis	95.933
1	1992	C	7	3	2.04	6	3.04	Miscellaneous litter	313.37
1	1992	C	8	1	0	0	1	Miscellaneous herbs	0.022
1	1992	C	8	1	0	0	1	Aster azureus	0.913
1	1992	C	8	1	0	0	1	Solidago nemoralis	3.507
1	1992	C	8	1	0	0	1	Mosses & lichens	3.513
1	1992	C	8	1	0	0	1	Artemisia ludoviciana	54.357
1	1992	C	8	1	0	0	1	Poa pratensis	76.063
1	1992	C	8	1	0	0	1	Schizachyrium scoparium	115.8
1	1992	C	8	1	0	0	1	Miscellaneous litter	504.87
1	1992	C	9	6	9.52	28	10.52	Physalis virginiana	3.577
1	1992	C	9	6	9.52	28	10.52	Artemisia ludoviciana	17.527
1	1992	C	9	6	9.52	28	10.52	Agropyron repens	93.21
1	1992	C	9	6	9.52	28	10.52	Rubus sp.	99.3
1	1992	C	9	6	9.52	28	10.52	Poa pratensis	219.63
1	1992	C	9	6	9.52	28	10.52	Miscellaneous litter	1006
1	1992	C	10	4	3.4	10	4.4	Panicum perlongum	0.04
1	1992	C	10	4	3.4	10	4.4	Artemisia ludoviciana	0.11
1	1992	C	10	4	3.4	10	4.4	Panicum oligosanthes	0.117
1	1992	C	10	4	3.4	10	4.4	Physalis virginiana	0.503
1	1992	C	10	4	3.4	10	4.4	Sorghastrum nutans	17.49
1	1992	C	10	4	3.4	10	4.4	Agropyron repens	70.607
1	1992	C	10	4	3.4	10	4.4	Poa pratensis	110.41
1	1992	C	10	4	3.4	10	4.4	Miscellaneous litter	546.1
1	1992	C	11	2	1.02	3	2.02	Panicum oligosanthes	0.053
1	1992	C	11	2	1.02	3	2.02	Euphorbia corollata	0.14
1	1992	C	11	2	1.02	3	2.02	Equisetum laevigatum	0.36
1	1992	C	11	2	1.02	3	2.02	Oenothera biennis	0.377
1	1992	C	11	2	1.02	3	2.02	Artemisia ludoviciana	1.58
1	1992	C	11	2	1.02	3	2.02	Physalis virginiana	1.78
1	1992	C	11	2	1.02	3	2.02	Asclepias syriaca	8.72
1	1992	C	11	2	1.02	3	2.02	Sorghastrum nutans	15.973
1	1992	C	11	2	1.02	3	2.02	Schizachyrium scoparium	38.95
1	1992	C	11	2	1.02	3	2.02	Agropyron repens	43.327
1	1992	C	11	2	1.02	3	2.02	Poa pratensis	93.273
1	1992	C	11	2	1.02	3	2.02	Miscellaneous litter	673.93
1	1992	C	12	7	17	50	18	Poa pratensis	0.71
1	1992	C	12	7	17	50	18	Euphorbia corollata	1.24
1	1992	C	12	7	17	50	18	Agropyron repens	578.2
1	1992	C	12	7	17	50	18	Miscellaneous litter	1086.8
1	1992	C	13	6	9.52	28	10.52	Setaria lutescens (glauca)	0.093
1	1992	C	13	6	9.52	28	10.52	Liatris aspera	4.06
1	1992	C	13	6	9.52	28	10.52	Ambrosia coronopifolia	15.77
1	1992	C	13	6	9.52	28	10.52	Artemisia ludoviciana	38.773
1	1992	C	13	6	9.52	28	10.52	Poa pratensis	266.83
1	1992	C	13	6	9.52	28	10.52	Miscellaneous litter	686.17
1	1992	C	14	5	5.44	16	6.44	Viola pedatifida	0.053
1	1992	C	14	5	5.44	16	6.44	Erigeron canadensis	0.363
1	1992	C	14	5	5.44	16	6.44	Ambrosia coronopifolia	1.77
1	1992	C	14	5	5.44	16	6.44	Tradescantia occidentalis	3.043
1	1992	C	14	5	5.44	16	6.44	Schizachyrium scoparium	6.737
1	1992	C	14	5	5.44	16	6.44	Physalis virginiana	8.303
1	1992	C	14	5	5.44	16	6.44	Artemisia ludoviciana	49.807
1	1992	C	14	5	5.44	16	6.44	Agropyron repens	116.85
1	1992	C	14	5	5.44	16	6.44	Poa pratensis	152.27
1	1992	C	14	5	5.44	16	6.44	Miscellaneous litter	546.93
1	1992	C	15	8	27.2	80	28.2	Setaria lutescens (glauca)	0.077
1	1992	C	15	8	27.2	80	28.2	Oxybaphus hirsutus	0.083
1	1992	C	15	8	27.2	80	28.2	Chenopodium album	0.123
1	1992	C	15	8	27.2	80	28.2	Polygonum convolvulus	0.73
1	1992	C	15	8	27.2	80	28.2	Asclepias tuberosa	5.003
1	1992	C	15	8	27.2	80	28.2	Poa pratensis	225.83
1	1992	C	15	8	27.2	80	28.2	Miscellaneous litter	668.17
1	1992	C	16	5	5.44	16	6.44	Miscellaneous herbs	0.002
1	1992	C	16	5	5.44	16	6.44	Viola pedatifida	0.643
1	1992	C	16	5	5.44	16	6.44	Equisetum laevigatum	1.933
1	1992	C	16	5	5.44	16	6.44	Sorghastrum nutans	5.3
1	1992	C	16	5	5.44	16	6.44	Artemisia ludoviciana	5.797
1	1992	C	16	5	5.44	16	6.44	Schizachyrium scoparium	16.647
1	1992	C	16	5	5.44	16	6.44	Poa pratensis	111.5
1	1992	C	16	5	5.44	16	6.44	Agropyron repens	129.43
1	1992	C	16	5	5.44	16	6.44	Miscellaneous litter	606.27
1	1992	C	17	2	1.02	3	2.02	Tragopogon dubius (major)	0.113
1	1992	C	17	2	1.02	3	2.02	Euphorbia corollata	0.343
1	1992	C	17	2	1.02	3	2.02	Panicum oligosanthes	1.377
1	1992	C	17	2	1.02	3	2.02	Solidago nemoralis	1.753
1	1992	C	17	2	1.02	3	2.02	Equisetum laevigatum	2.643
1	1992	C	17	2	1.02	3	2.02	Ambrosia coronopifolia	4.413
1	1992	C	17	2	1.02	3	2.02	Artemisia ludoviciana	6.323
1	1992	C	17	2	1.02	3	2.02	Schizachyrium scoparium	15.067
1	1992	C	17	2	1.02	3	2.02	Agropyron repens	20.267
1	1992	C	17	2	1.02	3	2.02	Sorghastrum nutans	25.967
1	1992	C	17	2	1.02	3	2.02	Poa pratensis	151.17
1	1992	C	17	2	1.02	3	2.02	Miscellaneous litter	538.6
1	1992	C	18	9	0	0	1	Solidago nemoralis	0.073
1	1992	C	18	9	0	0	1	Euphorbia corollata	0.097
1	1992	C	18	9	0	0	1	Campanula rotundifolia	0.767
1	1992	C	18	9	0	0	1	Agropyron repens	2.367
1	1992	C	18	9	0	0	1	Solidago rigida	2.967
1	1992	C	18	9	0	0	1	Panicum oligosanthes	3.1
1	1992	C	18	9	0	0	1	Polygala polygama	4.733
1	1992	C	18	9	0	0	1	Mosses & lichens	4.933
1	1992	C	18	9	0	0	1	Artemisia ludoviciana	5.4
1	1992	C	18	9	0	0	1	Rosa arkansana	6.667
1	1992	C	18	9	0	0	1	Sorghastrum nutans	6.7
1	1992	C	18	9	0	0	1	Oenothera biennis	11.767
1	1992	C	18	9	0	0	1	Poa pratensis	62.48
1	1992	C	18	9	0	0	1	Schizachyrium scoparium	88.367
1	1992	C	18	9	0	0	1	Miscellaneous litter	587.1
1	1992	C	19	4	3.4	10	4.4	Tragopogon dubius (major)	1.323
1	1992	C	19	4	3.4	10	4.4	Erigeron strigosus	1.52
1	1992	C	19	4	3.4	10	4.4	Ambrosia coronopifolia	2.567
1	1992	C	19	4	3.4	10	4.4	Aster azureus	2.983
1	1992	C	19	4	3.4	10	4.4	Lithospermum canescens	6.837
1	1992	C	19	4	3.4	10	4.4	Sorghastrum nutans	10.133
1	1992	C	19	4	3.4	10	4.4	Artemisia ludoviciana	15.033
1	1992	C	19	4	3.4	10	4.4	Solidago rigida	20.353
1	1992	C	19	4	3.4	10	4.4	Schizachyrium scoparium	22.433
1	1992	C	19	4	3.4	10	4.4	Poa pratensis	108.07
1	1992	C	19	4	3.4	10	4.4	Miscellaneous litter	740.97
1	1992	C	20	3	2.04	6	3.04	Mosses & lichens	0.767
1	1992	C	20	3	2.04	6	3.04	Panicum oligosanthes	1.12
1	1992	C	20	3	2.04	6	3.04	Ambrosia coronopifolia	2.17
1	1992	C	20	3	2.04	6	3.04	Solidago rigida	8.24
1	1992	C	20	3	2.04	6	3.04	Solidago nemoralis	11.927
1	1992	C	20	3	2.04	6	3.04	Artemisia ludoviciana	25.933
1	1992	C	20	3	2.04	6	3.04	Aster azureus	43.033
1	1992	C	20	3	2.04	6	3.04	Schizachyrium scoparium	72.967
1	1992	C	20	3	2.04	6	3.04	Poa pratensis	104.33
1	1992	C	20	3	2.04	6	3.04	Miscellaneous litter	616.3
1	1992	C	21	8	27.2	80	28.2	Ambrosia coronopifolia	0.163
1	1992	C	21	8	27.2	80	28.2	Artemisia ludoviciana	7.14
1	1992	C	21	8	27.2	80	28.2	Poa pratensis	336.23
1	1992	C	21	8	27.2	80	28.2	Miscellaneous litter	788.8
1	1992	C	22	7	17	50	18	Carex sp.	3.233
1	1992	C	22	7	17	50	18	Polygonum convolvulus	4.06
1	1992	C	22	7	17	50	18	Ambrosia coronopifolia	12.14
1	1992	C	22	7	17	50	18	Poa pratensis	22.897
1	1992	C	22	7	17	50	18	Agropyron repens	456.07
1	1992	C	22	7	17	50	18	Miscellaneous litter	684.8
1	1992	C	23	8	27.2	80	28.2	Poa pratensis	5.003
1	1992	C	23	8	27.2	80	28.2	Agropyron repens	707.43
1	1992	C	23	8	27.2	80	28.2	Miscellaneous litter	1011.8
1	1992	C	24	6	9.52	28	10.52	Fungi	0.977
1	1992	C	24	6	9.52	28	10.52	Poa pratensis	5.313
1	1992	C	24	6	9.52	28	10.52	Agropyron repens	427.23
1	1992	C	24	6	9.52	28	10.52	Miscellaneous litter	965.27
1	1992	C	25	7	17	50	18	Euphorbia corollata	0.373
1	1992	C	25	7	17	50	18	Poa pratensis	364.8
1	1992	C	25	7	17	50	18	Miscellaneous litter	1227.2
1	1992	C	26	1	0	0	1	Liatris aspera	0.02
1	1992	C	26	1	0	0	1	Panicum oligosanthes	0.02
1	1992	C	26	1	0	0	1	Hedeoma hispida	0.027
1	1992	C	26	1	0	0	1	Viola pedatifida	0.06
1	1992	C	26	1	0	0	1	Erigeron canadensis	0.143
1	1992	C	26	1	0	0	1	Oxybaphus hirsutus	0.157
1	1992	C	26	1	0	0	1	Euphorbia corollata	0.31
1	1992	C	26	1	0	0	1	Solidago nemoralis	0.34
1	1992	C	26	1	0	0	1	Aster azureus	0.433
1	1992	C	26	1	0	0	1	Cyperus sp.	1.187
1	1992	C	26	1	0	0	1	Artemisia ludoviciana	1.803
