"","Year","Route","""Gull"" sp.","""Tern"" sp.","""Trochilid"" sp.","""Woodpecker"" sp.","Accipiter cooperii","Accipiter gentilis","Accipiter sp.","Accipiter striatus","Actitis macularius","Aechmophorus clarkii","Aechmophorus occidentalis","Aechmophorus occidentalis / clarkii","Aegolius acadicus","Aeronautes saxatalis","Agelaius phoeniceus","Agelaius tricolor","Aimophila ruficeps","Aix sponsa","Alectoris chukar","Ammodramus savannarum","Amphispiza belli","Amphispiza bilineata","Anas acuta","Anas americana","Anas clypeata","Anas crecca","Anas cyanoptera","Anas discors","Anas platyrhynchos","Anas strepera","Anthus rubescens","Aphelocoma californica","Aphelocoma insularis","Aquila chrysaetos","Archilochus alexandri","Ardea alba","Ardea herodias","Asio flammeus","Asio otus","Athene cunicularia","Auriparus flaviceps","Aythya affinis","Aythya americana","Aythya collaris","Aythya valisineria","Baeolophus bicolor / atricristatus","Baeolophus inornatus","Baeolophus inornatus / ridgwayi","Baeolophus ridgwayi","Bombycilla cedrorum","Bonasa umbellus","Botaurus lentiginosus","Brachyramphus marmoratus","Branta canadensis","Brotogeris sp.","Bubo virginianus","Bubulcus ibis","Bucephala albeola","Bucephala clangula","Buteo jamaicensis","Buteo lineatus","Buteo regalis","Buteo sp.","Buteo swainsoni","Butorides virescens","Calamospiza melanocorys","Callipepla californica","Callipepla gambelii","Calypte anna","Calypte costae","Campylorhynchus brunneicapillus","Caprimulgus arizonae","Cardellina pusilla","Cardinalis cardinalis","Carpodacus cassinii","Carpodacus mexicanus","Carpodacus purpureus","Cathartes aura","Catharus guttatus","Catharus ustulatus","Catherpes mexicanus","Centrocercus urophasianus","Cepphus columba","Cerorhinca monocerata","Certhia americana","Chaetura vauxi","Chamaea fasciata","Charadrius nivosus","Charadrius vociferus","Chlidonias niger","Chondestes grammacus","Chordeiles acutipennis","Chordeiles minor","Chroicocephalus philadelphia","Cinclus mexicanus","Circus cyaneus","Cistothorus palustris","Coccothraustes vespertinus","Coccyzus americanus","Colaptes auratus","Colaptes auratus cafer","Colaptes chrysoides","Columba livia","Columbina inca","Columbina passerina","Contopus cooperi","Contopus sordidulus","Corvus brachyrhynchos","Corvus corax","Cyanocitta stelleri","Cypseloides niger","Dendragapus fuliginosus","Dendrocygna bicolor","Dolichonyx oryzivorus","Dryocopus pileatus","Egretta thula","Elanus leucurus","Empidonax difficilis","Empidonax hammondii","Empidonax hammondii / oberholseri","Empidonax minimus","Empidonax oberholseri","Empidonax occidentalis","Empidonax sp.","Empidonax traillii","Empidonax wrightii","Eremophila alpestris","Euphagus cyanocephalus","Falco mexicanus","Falco peregrinus","Falco sparverius","Fulica americana","Gallinago delicata","Gallinula galeata","Gelochelidon nilotica","Geococcyx californianus","Geothlypis tolmiei","Geothlypis trichas","Glaucidium gnoma","Grus canadensis","Gymnogyps californianus","Gymnorhinus cyanocephalus","Haematopus bachmani","Haliaeetus leucocephalus","Himantopus mexicanus","Hirundo rustica","Histrionicus histrionicus","Hydroprogne caspia","Icteria virens","Icterus bullockii","Icterus cucullatus","Icterus galbula","Icterus parisorum","Ixobrychus exilis","Ixoreus naevius","Junco hyemalis oreganus","Lanius ludovicianus","Larus argentatus","Larus californicus","Larus delawarensis","Larus glaucescens","Larus heermanni","Larus occidentalis","Laterallus jamaicensis","Leucophaeus atricilla","Leucophaeus pipixcan","Limnodromus scolopaceus","Loxia curvirostra","Megaceryle alcyon","Megascops kennicottii","Melanerpes formicivorus","Melanerpes lewis","Melanerpes uropygialis","Meleagris gallopavo","Melospiza lincolnii","Melospiza melodia","Melozone aberti","Melozone crissalis","Mergus merganser","Mimus polyglottos","Mniotilta varia","Molothrus aeneus","Molothrus ater","Myadestes townsendi","Mycteria americana","Myiarchus cinerascens","Myiarchus tyrannulus","Myioborus pictus","Nandayus nenday","Nucifraga columbiana","Numenius americanus","Nycticorax nycticorax","Oreortyx pictus","Oreoscoptes montanus","Oreothlypis celata","Oreothlypis luciae","Oreothlypis ruficapilla","Oreothlypis virginiae","Otus flammeolus","Oxyura jamaicensis","Pandion haliaetus","Parabuteo unicinctus","Passer domesticus","Passerculus sandwichensis","Passerella iliaca","Passerina amoena","Passerina caerulea","Passerina cyanea","Patagioenas fasciata","Pavo cristatus","Pelecanus erythrorhynchos","Pelecanus occidentalis","Perisoreus canadensis","Petrochelidon pyrrhonota","Phainopepla nitens","Phalacrocorax auritus","Phalacrocorax pelagicus","Phalacrocorax penicillatus","Phalacrocorax sp.","Phalaenoptilus nuttallii","Phalaropus tricolor","Phasianus colchicus","Pheucticus melanocephalus","Pica hudsonia","Pica nuttalli","Picoides albolarvatus","Picoides arcticus","Picoides nuttallii","Picoides pubescens","Picoides scalaris","Picoides villosus","Pinicola enucleator","Pipilo chlorurus","Pipilo maculatus","Pipilo maculatus / erythrophthalmus","Piranga ludoviciana","Piranga rubra","Plegadis chihi","Podiceps nigricollis","Podilymbus podiceps","Poecile atricapillus","Poecile gambeli","Poecile rufescens","Polioptila caerulea","Polioptila californica","Polioptila melanura","Polioptila sp.","Pooecetes gramineus","Porzana carolina","Progne subis","Psaltriparus minimus","Pyrocephalus rubinus","Quiscalus mexicanus","Rallus limicola","Rallus longirostris","Recurvirostra americana","Regulus calendula","Regulus satrapa","Riparia riparia","Rynchops niger","Salpinctes obsoletus","Sayornis nigricans","Sayornis saya","Selasphorus platycercus","Selasphorus rufus","Selasphorus rufus / sasin","Selasphorus sasin","Setophaga americana","Setophaga coronata","Setophaga coronata audoboni","Setophaga discolor","Setophaga dominica","Setophaga nigrescens","Setophaga occidentalis","Setophaga petechia","Sialia currucoides","Sialia mexicana","Sitta canadensis","Sitta carolinensis","Sitta pygmaea","Sphyrapicus nuchalis","Sphyrapicus ruber","Sphyrapicus sp.","Sphyrapicus thyroideus","Spinus lawrencei","Spinus pinus","Spinus psaltria","Spinus tristis","Spizella atrogularis","Spizella breweri","Spizella passerina","Stelgidopteryx serripennis","Stellula calliope","Sterna forsteri","Sternula antillarum","Streptopelia chinensis","Streptopelia decaocto","Streptopelia roseogrisea","Strix nebulosa","Strix occidentalis","Strix varia","Sturnella neglecta","Sturnus vulgaris","Sula nebouxii","Tachycineta bicolor","Tachycineta thalassina","Thalasseus elegans","Thalasseus maximus","Thryomanes bewickii","Toxostoma bendirei","Toxostoma crissale","Toxostoma lecontei","Toxostoma redivivum","Tringa semipalmata","Troglodytes aedon","Troglodytes pacificus","Turdus migratorius","Tyrannus tyrannus","Tyrannus verticalis","Tyrannus vociferans","Tyto alba","Uria aalge","Vireo bellii","Vireo cassinii","Vireo gilvus","Vireo huttoni","Vireo plumbeus","Vireo vicinior","Xanthocephalus xanthocephalus","Zenaida asiatica","Zenaida macroura","Zonotrichia leucophrys"
"4348",2004,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,43,9,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,6,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"4349",2004,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,0,3,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,1,0,9,0,2,0,0,15,0,0,33,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,0,0,37,0,0,0,0,0,0,0,0,5,0,12,0,0,5,2,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,25,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,56,0,9,3,0,0,15,0,0,0,0,0,4,0,3,0,17,0,0,0,0,0,0,1,0,0,0,0,35,0
"4350",2004,98,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,1,2,0,0,1,1,0,0,0,0,0,0,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,16,0,6,0,0,0,0,0,0,76,0,12,0,0,0,0,0,0,0,0,40,0,2,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,2,0,24,0,3,0,0,19,0,0,30,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,27,0,10,0,0,13,2,0,0,0,0,45,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,19,0,34,0,0,0,0,0,4,0,73,8,0,0,4,0,0,0,0,0,0,0,0,0,0,2,37,0,7,9,0,0,23,0,0,0,5,0,9,0,16,0,22,0,0,0,0,3,0,10,0,0,0,0,55,0
"4351",2004,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,24,0,11,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,12,0,2,0,31,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,25,76,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,56,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,3,0,32,0,3,0,0,2,0,0,49,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,1,0,0,12,11,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,25,0,2,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,0,5,0,0,0,0,0,17,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,123,0,0,14,0,0,7,0,0,0,5,0,14,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,58,0
"4352",2004,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,19,0,10,0,0,0,1,0,0,16,19,12,0,2,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,76,0,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,8,0,16,0,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,20,0,0,22,0,0,1,0,0,45,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,3,0,15,0,14,0,0,0,0,0,11,0,29,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,11,0,0,0,2,0,18,0,3,0,0,0,0,0,0,3,40,11,0,0,0,0,32,0
"4353",2004,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,15,0,0,0,0,0,0,5,0,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,12,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,40,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,33,0
"4354",2004,116,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,2,0,0,3,0,0,0,0,0,1,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0
"4355",2004,117,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,10,0,6,3,0,1,0,0,0,2,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,6,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,7,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,32,0,35,0,0,0,0,0,3,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,18,0,0,0,0,0,1,1,9,0,6,0,0,0,0,0,2,7,0,0,0,0,2,0
"4356",2004,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,0,0,0,0,0,4,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,118,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,13,0,0,7,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0
"4357",2004,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,8,0,0,6,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,4,0,6,0,0,2,0,0,19,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,25,0,0,3,0,0,0,0,6,12,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,23,0,40,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0
"4358",2004,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,4,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,0,0,0,11,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0
"4359",2004,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,29,21,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,45,0,3,0,36,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,6,0,5,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,12,0,80,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,25,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,18,0,8,0,0,2,0,0,29,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,5,2,0,0,17,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29,9,0,1,3,0,0,24,0,0,0,0,0,3,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,49,0
"4360",2004,132,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,4,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,2,0,0,1,0,0,26,0,23,0,0,0,0,0,9,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,14,0,0,0,0,0,1,0,13,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0
"4361",2004,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,12,0,1,0,0,0,0,0,0,95,0,9,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,5,0,0,0,16,0,1,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,19,0
"4362",2004,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,133,0,2,0,0,0,0,0,0,43,0,10,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,4,0,11,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,3,0,0,0,0,0,0,0,267,2,0,0,0,0,0,0,0,1,0,47,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,63,0
